strctid,blockid,parcelid,huestimate,x,y,landuse,guid,d_sf,insignific,moderate,heavy,complete
"41007024485001001S",410079511001027,24485,1,-123.909606934,45.9902153015,153,"2cdf9c2d-9a0d-4693-99a5-f3a7e76a38e0",1,.0266133,.4290273,.4533291,.0910303
"41007024486001001S",410079511001043,24486,1,-123.908401489,45.9902000427,146,"d4b1174b-2768-4a79-a828-d584e5fad66d",1,.0053646,.1877196,.488196,.3187198
"41007024487001001S",410079511001043,24487,1,-123.908004761,45.9902000427,140,"1b8d9614-a5c6-47d6-80da-270cb95da943",1,.1439929,.4839229,.3289324,.0431518
"41007024488001001S",410079509005020,24488,1,-123.930152893,45.9896659851,132,"78153af2-6d8a-428e-a618-99315988d833",1,.1332514,.4761413,.3428128,.0477944
"41007024490001001S",410079509005034,24490,2,-123.929130554,45.989616394,143,"8ac34941-2ad6-4e6e-90e1-d35087bf79aa",0,.1336518,.4764543,.3422841,.0476098
"41007024491001001S",410079509003009,24491,9,-123.924110413,45.9896507263,443,"00773410-b137-4179-b4aa-57c8513ae387",0,.0046997,.1310484,.5180055,.3462463
"41007024492001001S",410079511001043,24492,1,-123.907615662,45.9902038574,141,"7f12ba0a-048d-47fc-953a-ca7b6265dfa9",1,.1441885,.4840532,.3286854,.0430729
"41007024493001001S",410079511001027,24493,1,-123.912879944,45.9900932312,234,"1bb9ea96-dce8-437f-810f-478e5ad4b5c1",1,.0385097,.2453115,.4448506,.2713283
"41007024494001001S",410079509003025,24494,3,-123.92313385,45.9898643494,244,"a954756d-a30b-40bc-9104-ac18a170fda0",0,.0370344,.2407397,.4449192,.2773068
"41007024495001001S",410079511001043,24495,1,-123.907218933,45.9902076721,130,"93e1e093-2797-4f7f-9e30-758be6500529",1,.1443845,.4841834,.3284381,.042994
"41007024496001001S",410079511001027,24496,1,-123.912506104,45.9900932312,130,"c857b468-a28a-45a1-8cb5-3612bbdfa536",1,.1417082,.4823712,.3318328,.0440877
"41007024497001001S",410079509003025,24497,1,-123.922676086,45.9898643494,132,"51c34081-3f61-4519-a4bd-70f8f333d72b",1,.136757,.4788193,.3382141,.0462097
"41007024498001001S",410079509003025,24498,1,-123.922477722,45.9898643494,130,"1c193d1a-ebaa-4262-b30d-6c5c08e2cb60",1,.1368465,.4788859,.3380975,.0461701
"41007024499001001S",410079511001027,24499,1,-123.912086487,45.9901199341,141,"b1bc256e-58f6-44df-b109-ae292a452d5f",1,.141937,.4825291,.3315411,.0439928
"41007024500001001S",410079509005020,24500,4,-123.930587769,45.9896316528,900,"2b2813d2-6209-419e-8bcb-acc921d698cf",0,.0101014,.1873546,.5359545,.2665895
"41007024501001001S",410079511001037,24501,1,-123.906234741,45.9902153015,130,"b4b950ed-76e9-4da3-8ba1-c1f6ea5ec7ea",1,.0271136,.4317243,.4514448,.0897173
"41007024503001001S",410079511001037,24503,1,-123.905845642,45.9902153015,130,"6a9bea06-e759-4cc7-a8c4-2bfae126ee3b",1,.1450734,.4846381,.3275703,.0427182
"41007024504001001S",410079509005034,24504,2,-123.929634094,45.9896125793,147,"a2cc19bc-3fb9-4166-9f03-e733010dd16b",0,.0045708,.173718,.4829925,.3387187
"41007024505001001S",410079509005035,24505,2,-123.928764343,45.9895706177,147,"40b5a5ae-6e34-433a-a0f0-63970df3554f",0,.0362173,.2381505,.4449014,.2807308
"41007024506001001S",410079509006045,24506,3,-123.92628479,45.9896392822,140,"4b14565a-b717-4f9b-b7a0-bfab84fc0de3",0,.1349253,.4774373,.3406086,.0470289
"41007024507001001S",410079511001040,24507,2,-123.911453247,45.9900779724,151,"168eafd7-2d5a-4fb2-b4f9-e7be0a92ed8d",0,.1422001,.4827099,.3312061,.043884
"41007024508001001S",410079511001040,24508,1,-123.911071777,45.9900779724,140,"b917408a-0c13-46a9-80f2-a37c295d5675",1,.1423861,.4828373,.3309694,.0438073
"41007024509001001S",410079511001040,24509,1,-123.910682678,45.9900779724,141,"6e2ac5ef-378a-4718-a723-99d348bbb8e1",1,.1425725,.4829646,.3307323,.0437306
"41007024511001001S",410079509005020,24511,1,-123.930206299,45.9895477295,143,"a6edb168-1c31-4870-971d-a78b112f4728",1,.1331182,.4760368,.3429889,.0478561
"41007024513001001S",410079509005020,24513,4,-123.930603027,45.989566803,900,"43b68782-426a-4ac1-af8f-18b090953edf",0,.0100916,.1872627,.5359359,.2667098
"41007024516001001S",410079509005035,24516,2,-123.928283691,45.9895744324,142,"b253b049-bd4c-44e9-901e-047232b9a40e",0,.1339837,.4767123,.3418465,.0474575
"41007024517001001S",410079511001027,24517,1,-123.904876709,45.9901924133,141,"0376b75b-45a8-4954-b4c1-2d3b82a1b0da",1,.1455299,.4849367,.3269967,.0425367
"41007024519001001S",410079511001037,24519,1,-123.90663147,45.9901504517,142,"85a87f8a-3a0d-4759-bcb5-039f7914c3f7",1,.0270357,.4313077,.4517372,.0899193
"41007024521001001S",410079509005020,24521,1,-123.930633545,45.9894638062,133,"ee8fb9f7-2d6e-43f1-8125-0b27e1e17913",1,.1328551,.4758298,.3433369,.0479781
"41007024523001001S",410079511001037,24523,1,-123.905448914,45.9901580811,140,"b7648182-7407-4588-9533-971609695f0d",1,.1452129,.4847295,.327395,.0426627
"41007024524001001S",410079509005034,24524,1,-123.929664612,45.9894790649,130,"51c9cf14-4398-47ef-9ab6-a1b8d0a0bcdc",1,.1332856,.4761681,.3427677,.0477787
"41007024526001001S",410079511001027,24526,1,-123.910064697,45.9900093079,156,"9c424e3e-e665-4e8c-be70-eb759729390e",1,.0388893,.2464671,.4448131,.2698305
"41007024529001001S",410079509004004,24529,2,-123.927772522,45.9893951416,410,"574f5a9b-5a66-4716-b8b6-3767dee4c811",1,.0013777,.0608047,.4060846,.531733
"41007024530001001S",410079509005020,24530,1,-123.930244446,45.9894142151,137,"866c9a56-fd9c-4905-aae9-537192742c5f",1,.0359854,.2374082,.4448887,.2817177
"41007024532001001S",410079509005034,24532,1,-123.929283142,45.9894256592,120,"6d1827b2-fd60-4587-bdbd-c116dba5e835",1,.1334057,.4762621,.342609,.0477232
"41007024535001001S",410079509003026,24535,1,-123.922409058,45.9896469116,110,"74480775-2782-428f-968a-df6012af5cd7",1,.1366703,.4787547,.3383271,.046248
"41007024536001001S",410079509005035,24536,1,-123.928314209,45.989440918,133,"767df9f1-9c13-4c03-b497-ea4768d7378a",1,.1338397,.4766004,.3420364,.0475235
"41007024538001001S",410079511001027,24538,1,-123.909599304,45.989944458,141,"56340fe1-4069-44bb-8f53-d57cea7921a2",1,.142967,.4832329,.3302313,.0435688
"41007024539001001S",410079511001027,24539,1,-123.912139893,45.9898643494,136,"0722d60a-111a-42ee-878f-98cae8c5a1ec",1,.0051948,.1848373,.4872423,.3227256
"41007024540001001S",410079509004004,24540,1,-123.927352905,45.9894523621,130,"67d736e4-b1f4-4669-a353-4bca7f73bfc0",1,.134276,.4769384,.3414617,.0473239
"41007024541001001S",410079509003022,24541,3,-123.921409607,45.9895820618,431,"4f9b49b8-a440-4930-b736-0073817e4e64",0,.0047927,.1324289,.5190138,.3437646
"41007024542001001S",410079509003022,24542,1,-123.921020508,45.9895858765,431,"8d70bbf5-cee2-4e34-a7df-4c56a684c767",1,.0048072,.1326419,.5191673,.3433837
"41007024543001001S",410079509003022,24543,1,-123.920623779,45.9895858765,130,"1a9d8249-46ef-460c-983f-ef2a422f2a96",1,.1374228,.4793124,.3373483,.0459166
"41007024544001001S",410079509005020,24544,2,-123.930671692,45.9893302917,148,"9518a680-37f0-42a9-af63-cd5f68e54878",0,.0359085,.2371612,.4448838,.2820465
"41007024545001001S",410079509005034,24545,1,-123.929702759,45.9893417358,130,"6812514c-6d90-4603-a628-cd9321f65637",1,.1331417,.4760553,.3429578,.0478452
"41007024546001001S",410079509003022,24546,1,-123.920280457,45.9895782471,130,"c7154256-76fa-4521-98b0-33ae44354211",1,.1375759,.4794251,.3371495,.0458495
"41007024548001001S",410079509003022,24548,1,-123.919937134,45.9895820618,135,"401cde00-4c04-41c6-9d19-cf0bc718a805",1,.1377377,.4795439,.3369396,.0457788
"41007024549001001S",410079509003022,24549,1,-123.91973877,45.9895858765,130,"a6a974e3-696a-44bb-bef7-ec64887663e3",1,.1378302,.4796117,.3368196,.0457384
"41007024552001001S",410079509003014,24552,1,-123.91934967,45.9895896912,123,"c07c86eb-c297-4694-a514-f300f51c831b",1,.1380157,.4797474,.3365793,.0456577
"41007024553001001S",410079509003014,24553,1,-123.919151306,45.9895935059,122,"cbad7299-ac17-4aa7-aee9-11bd6765b2f7",1,.1381086,.4798152,.336459,.0456173
"41007024554001001S",410079509003014,24554,1,-123.918952942,45.9895935059,130,"130810b9-7336-403e-a661-b131e0c1b4c7",1,.1382015,.4798829,.3363386,.0455769
"41007024555001001S",410079509003014,24555,1,-123.918754578,45.9896011353,132,"fa51f586-b0c5-4859-8df9-b41fac8d7e92",1,.1382982,.4799533,.3362136,.045535
"41007024556001001S",410079509003014,24556,1,-123.918556213,45.9895973206,199,"f47afd21-67c9-4d56-b7a0-59e52271addb",1,.0049401,.1804031,.4856582,.3289986
"41007024557001001S",410079509003014,24557,1,-123.918365479,45.9896011353,134,"e657b68e-b32b-4467-8703-ae5d99aefff2",1,.138481,.4800861,.3359771,.0454558
"41007024558001001S",410079509003014,24558,2,-123.918167114,45.98960495,146,"e2376ae4-a734-48d0-a4f3-44b1b6b4da13",0,.0376328,.2426096,.4449064,.2748511
"41007024559001001S",410079509003014,24559,1,-123.91796875,45.98960495,132,"83523d78-e79f-4c86-b833-8c005b0747e3",1,.1386679,.4802215,.3357356,.0453751
"41007024560001001S",410079509003014,24560,1,-123.917770386,45.9896087646,146,"4e6d6ab3-6c41-48c5-b277-8a7f5fa81d93",1,.0376881,.2427815,.4449042,.2746262
"41007024561001001S",410079509005020,24561,1,-123.930282593,45.9892807007,144,"42a3dde5-8c37-4037-864d-903163572199",1,.1328306,.4758104,.3433695,.0479895
"41007024562001001S",410079509003014,24562,1,-123.917358398,45.9896392822,146,"11232a6d-b480-461e-8ddd-1be55d85b795",1,.0377541,.2429864,.4449013,.2743582
"41007024565001001S",410079509005034,24565,1,-123.92931366,45.9892921448,132,"b78b4702-e788-4f01-a2eb-3a521104f0a0",1,.1332618,.4761495,.342799,.0477896
"41007024566001001S",410079509003026,24566,1,-123.922554016,45.9895095825,132,"6b0cf65d-edc0-4de3-be8e-ad7dae95830d",1,.1364726,.4786071,.3385847,.0463356
"41007024567001001S",410079509005035,24567,2,-123.928352356,45.9893074036,131,"f796e942-4b96-4620-87c6-92bfcee9ccb1",0,.1336957,.4764884,.3422263,.0475896
"41007024568001001S",410079509004004,24568,1,-123.927391052,45.9893188477,132,"a21d30a7-4c7d-48b1-a973-7883b738f2b0",1,.1341319,.476827,.3416514,.0473897
"41007024570001001S",410079509005020,24570,2,-123.930686951,45.9891242981,135,"4ba17359-b166-4e61-9f50-57ff6daae249",1,.1325081,.4755555,.3437967,.0481398
"41007024572001001S",410079509005034,24572,1,-123.929740906,45.9892082214,134,"d81fe282-5296-45df-b996-39272cb82625",1,.1329979,.4759423,.343148,.0479118
"41007024573001001S",410079511001027,24573,1,-123.904853821,45.9898376465,141,"51456b8e-138f-46b8-a237-7c7aac4b3fae",1,.1452023,.4847226,.3274082,.0426669
"41007024574001001S",410079509005035,24574,1,-123.928779602,45.9892234802,133,"e4df7443-e804-40c2-92b3-c2fdd53987fd",1,.1334307,.4762817,.342576,.0477116
"41007024575001001S",410079511001027,24575,1,-123.910041809,45.989692688,141,"93171fe9-8987-4801-a803-7374034fc18e",1,.1425128,.4829239,.3308082,.0437551
"41007024577001001S",410079509004003,24577,2,-123.926391602,45.989315033,900,"13fe205d-3171-4575-ab70-2e1d6fb0e1ce",1,.0103095,.1892844,.5363307,.2640754
"41007024578001001S",410079511001027,24578,2,-123.912025452,45.9896202087,151,"dd67cffb-d86a-40b7-825b-0c19fe023f17",0,.1414892,.4822197,.3321123,.0441788
"41007024579001001S",410079509004003,24579,1,-123.926506042,45.9893684387,900,"980c9935-39ce-4a36-a484-ac5e584f9297",1,.0103094,.1892836,.5363305,.2640764
"41007024580001001S",410079509004003,24580,1,-123.926506042,45.9893569946,900,"fa58a348-a5c3-4e44-8e3e-4e97bf9fb0a4",1,.010308,.1892704,.5363281,.2640935
"41007024581001001S",410079511001027,24581,1,-123.911567688,45.9896392822,151,"a7bc9bf1-9d84-480f-b4b6-88c7b3a5616c",1,.1417265,.4823839,.3318095,.0440801
"41007024582001001S",410079509005020,24582,1,-123.93031311,45.9891586304,142,"13847343-24ef-45fb-af95-5884e58e48d7",1,.1327013,.4757084,.3435407,.0480497
"41007024583001001S",410079511001027,24583,1,-123.911201477,45.9896469116,140,"0c02e1a9-3ae7-42a4-89d0-38805d790fbb",1,.1419139,.4825132,.3315706,.0440024
"41007024584001001S",410079511001027,24584,1,-123.908943176,45.9896812439,131,"a57fdfbc-4d4e-456c-a5e8-a12cee4cb16a",1,.1430371,.4832804,.3301424,.0435401
"41007024585001001S",410079511001027,24585,1,-123.908546448,45.9896812439,147,"9bcf5148-0774-4d2e-ad8b-e90e1a7236ac",1,.0390164,.2468522,.4447989,.2693325
"41007024586001001S",410079511001027,24586,1,-123.910835266,45.9896469116,150,"72a86bf1-5645-4470-94cd-7a034f0c76ec",1,.1420881,.482633,.3313486,.0439303
"41007024588001001S",410079509005034,24588,1,-123.929351807,45.9891586304,135,"0d6d2a5b-c3fd-4ebe-a12b-dc665ed2bbfb",1,.1331181,.4760367,.3429891,.0478561
"41007024589001001S",410079511001027,24589,1,-123.908157349,45.9896812439,143,"b38b1c39-e3d8-4e30-b27c-26cfdcca029a",1,.1434224,.4835405,.3296541,.043383
"41007024591001001S",410079509004000,24591,4,-123.924736023,45.989200592,410,"c6b1a1dc-378b-44ee-8680-9d01d41fcd7a",1,.0014047,.0615089,.4077172,.5293691
"41007024592001001S",410079511001027,24592,1,-123.90776062,45.9896812439,147,"08b5d36f-6fdf-4b89-b79a-2ad040b93ac3",1,.00535,.1874733,.4881168,.31906
"41007024593001001S",410079509005035,24593,1,-123.928390503,45.9891700745,130,"41486511-6218-4eaa-8509-bf3dea02fd43",1,.1335518,.4763763,.3424161,.0476558
"41007024594001001S",410079511001027,24594,1,-123.905052185,45.989654541,146,"12a4cf6a-754e-4e94-a247-386943264266",1,.0395248,.2483833,.4447334,.2673586
"41007024595001001S",410079511001027,24595,1,-123.907371521,45.9896812439,143,"f5b86705-7d12-4912-beb0-7a0ff5ae6d23",1,.1438092,.4838001,.3291646,.0432261
"41007024598001001S",410079509004004,24598,2,-123.92742157,45.9891853333,140,"fcce9030-3cba-4438-b5f8-fbe366760918",0,.0238946,.4134987,.4637822,.0988245
"41007024599001001S",410079511001027,24599,1,-123.906997681,45.9896812439,141,"c299ff58-c963-4a70-98db-6760791f5030",1,.1439935,.4839233,.3289317,.0431516
"41007024601001001S",410079509004003,24601,1,-123.926963806,45.9892463684,900,"fdd0b802-cf14-4fa4-a44f-16a6808b3fee",1,.0102663,.1888854,.5362552,.2645931
"41007024602001001S",410079511001027,24602,1,-123.90662384,45.9896812439,141,"3883002e-4f66-4176-b197-60c21d01919d",1,.1441781,.4840463,.3286985,.0430771
"41007024603001001S",410079511001027,24603,1,-123.906227112,45.9896812439,140,"2db762c9-2598-4d69-8a25-95ceb4bde65f",1,.0269603,.4309032,.4520207,.0901158
"41007024604001001S",410079509004003,24604,1,-123.9269104,45.989238739,900,"031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d",1,.0102685,.188906,.5362591,.2645664
"41007024605001001S",410079509004004,24605,1,-123.927833557,45.9891586304,130,"23c0a16c-4eac-41a1-9bec-29d22fa5fd17",1,.1337838,.476557,.34211,.0475491
"41007024606001001S",410079509004003,24606,1,-123.926864624,45.9892349243,900,"d8a56bd6-2b49-41f8-ab45-6389e685de2f",1,.0102704,.1889234,.5362625,.2645437
"41007024607001001S",410079511001027,24607,1,-123.905830383,45.9896812439,141,"73faa833-27c0-40cd-91bb-e2eab8cbf4f8",1,.144568,.484305,.3282067,.0429203
"41007024608001001S",410079509004003,24608,2,-123.92640686,45.9892234802,900,"4616c8e5-315d-443d-a4a5-b134f6f739c5",1,.0102968,.1891674,.5363086,.2642272
"41007024609001001S",410079509004003,24609,1,-123.926490784,45.9892730713,900,"6dc92062-2e4a-4d4b-b427-dcdce04a734f",1,.0102981,.1891795,.536311,.2642115
"41007024610001001S",410079509004003,24610,1,-123.926818848,45.9892272949,900,"87a293c2-44b6-486a-8757-93c6028b4cfe",1,.0102723,.1889409,.5362658,.264521
"41007024611001001S",410079511001027,24611,1,-123.905441284,45.9896850586,140,"97c70cde-05c3-49f4-b5a0-1760f6c343f2",1,.1447639,.4844344,.3279599,.0428418
"41007024612001001S",410079509004003,24612,1,-123.926780701,45.9892234802,900,"c220d075-cfea-40b0-a34c-b8c92d047817",1,.0102742,.1889584,.5362691,.2644983
"41007024613001001S",410079509005034,24613,1,-123.929779053,45.989074707,134,"71666ca7-a8a7-4828-b5c7-00be4bacca45",1,.1328543,.4758291,.3433381,.0479785
"41007024614001001S",410079509004003,24614,1,-123.926498413,45.9892654419,900,"b8ac8645-6595-42a9-a3c5-6bbdd6f2b6b4",1,.0102967,.189166,.5363084,.2642289
"41007024616001001S",410079509004000,24616,2,-123.92389679,45.9891891479,452,"e94ce451-e6ce-4791-87c8-97b840a855b6",1,.0005772,.03745,.3447452,.6172276
"41007024617001001S",410079509004003,24617,1,-123.926734924,45.9892158508,900,"77e23f00-3012-42cc-9cc5-8e0f0eaa9680",1,.0102761,.188976,.5362725,.2644755
"41007024618001001S",410079509003022,24618,1,-123.920326233,45.9893035889,140,"31bb2cc7-90fb-4707-a64c-a1a1f323212d",1,.1372944,.4792177,.337515,.0459729
"41007024621001001S",410079509003022,24621,2,-123.919929504,45.9893112183,140,"798b6d2e-d222-4dee-9c6e-a1d486a5d97d",0,.1374797,.4793543,.3372743,.0458916
"41007024622001001S",410079509003027,24622,1,-123.923278809,45.9893226624,560,"076cd3ea-4ae5-4e93-9047-8395668e3972",1,.0005819,.0376368,.3454362,.616345
"41007024623001001S",410079509005035,24623,1,-123.92880249,45.9891204834,120,"843e02cc-019b-40fa-b5c4-3f129eb91a3a",1,.1333229,.4761973,.3427184,.0477614
"41007024624001001S",410079509003027,24624,1,-123.923126221,45.9892082214,420,"ead61ff0-7aad-4a58-820b-8c79e972dd5c",1,.0368516,.2401641,.4449188,.2780655
"41007024625001001S",410079509003022,24625,1,-123.91973114,45.9893112183,130,"106e0410-1b79-4ea2-9ab3-2000172f6dac",1,.1375723,.4794225,.3371542,.0458511
"41007024626001001S",410079509003027,24626,3,-123.922439575,45.9892234802,462,"860edc35-9b6c-4597-a8b0-5af7367cd727",1,.0005853,.0377694,.3459246,.6157207
"41007024627001001S",410079509003014,24627,1,-123.919242859,45.9893875122,130,"0837c74d-10d1-4eb8-ac06-8b5c26bf3129",1,.0250186,.4201055,.4594171,.0954587
"41007024628001001S",410079509003014,24628,1,-123.918945313,45.9893188477,140,"b349273d-cb0d-4e70-b9d5-fbb77c4e3572",1,.1379436,.4796947,.3366727,.045689
"41007024629001001S",410079509003014,24629,1,-123.918746948,45.9893226624,122,"7b4ddc24-87d1-4073-8bf7-c0597c4cb962",1,.1380366,.4797627,.3365521,.0456485
"41007024630001001S",410079509003014,24630,1,-123.918556213,45.9893264771,140,"032335d2-be26-4db9-9fd2-e17e0e091a2b",1,.1381298,.4798307,.3364315,.045608
"41007024631001001S",410079509003014,24631,2,-123.918006897,45.9893341064,242,"306b0db0-ec11-4ff8-8cba-6ace1d8952b5",0,.0375785,.2424411,.4449085,.2750719
"41007024634001001S",410079509005020,24634,1,-123.930351257,45.9890098572,141,"43850a98-ba3d-43b8-b535-f9d09544bede",1,.1325434,.4755834,.3437499,.0481233
"41007024636001001S",410079509003022,24636,2,-123.921134949,45.9892234802,232,"6a2e1eaa-fa76-4701-b150-d3ee81f5cb52",0,.0371221,.2410151,.4449186,.2769442
"41007024637001001S",410079509005034,24637,1,-123.929389954,45.9890213013,120,"167227e2-5172-49fa-9a09-60730aaa6089",1,.1329744,.4759238,.3431791,.0479227
"41007024638001001S",410079509003022,24638,1,-123.92073822,45.9892311096,146,"e446a3b5-f751-4e26-b3c8-7872197d2b3a",1,.0371787,.2411926,.444918,.2767106
"41007024639001001S",410079509004003,24639,1,-123.92691803,45.9891433716,657,"93f7ec69-d3d8-43ad-b75b-b38d5a2135e3",1,.0005611,.0368068,.3423443,.6202877
"41007024640001001S",410079509004003,24640,2,-123.926429749,45.9891357422,900,"aad65ac9-00e5-48da-9553-5790e43ce5ec",1,.010284,.1890493,.5362864,.2643804
"41007024641001001S",410079509005035,24641,1,-123.92842865,45.9890365601,136,"5366e0f3-a65f-4f0b-aa62-3339d65b6eaf",1,.0361123,.2378149,.4448961,.2811767
"41007024642001001S",410079509004003,24642,1,-123.926513672,45.9891853333,900,"6747dc15-d5f2-4a6c-81b8-43e04925ffe7",1,.0102852,.1890606,.5362885,.2643657
"41007024643001001S",410079509005035,24643,1,-123.928817749,45.9890518188,122,"e0df3eda-d9eb-42fb-a8f0-c8a5ab19e8d3",1,.133251,.476141,.3428133,.0477946
"41007024644001001S",410079509004003,24644,1,-123.926521301,45.9891738892,900,"d47229f8-96e8-4a4b-8ea6-01b75b2925f7",1,.0102836,.1890451,.5362856,.2643858
"41007024645001001S",410079509004004,24645,1,-123.927459717,45.9890480042,131,"5badb3af-46c8-4e3c-b8a1-089d81d1bbbb",1,.0238535,.4132513,.4639432,.098952
"41007024646001001S",410079509004004,24646,1,-123.927871704,45.9889984131,135,"9358eb84-944c-4e53-985c-1996dd00745f",1,.1336142,.4764249,.3423338,.0476271
"41007024648003001S",410079509005020,24648,1,-123.930778503,45.9889259338,135,"ac4f13f3-7ee5-4a6a-a611-3b97b6f04e23",1,.1322807,.4753751,.3440982,.048246
"41007024648003002S",410079509005020,24648,1,-123.930778503,45.9889259338,135,"27ad0793-3e0d-47fd-97a0-4b8a4951fb12",1,.1322807,.4753751,.3440982,.048246
"41007024648003003S",410079509005020,24648,1,-123.930778503,45.9889259338,135,"cf8b37fe-dc05-4e4f-bfd9-f3043a67670d",1,.1322807,.4753751,.3440982,.048246
